0.00000000	0.000000000
0.001038287	0.004982442
0.003749379	0.009285619
0.007425646	0.012824008
0.01142931	0.015998087
0.015638775	0.018890803
0.020062357	0.021442484
0.024630458	0.02370845
0.029305649	0.025792405
0.034097248	0.027595094
0.038880724	0.029359969
0.043693051	0.03107623
0.04853033	0.032720732
0.053396364	0.034278162
0.058288478	0.035751712
0.063202449	0.037150729
0.068133956	0.038486692
0.073079325	0.039770946
0.078035752	0.041012068
0.083001237	0.042215665
0.087975103	0.043385285
0.092956449	0.044522765
0.097944951	0.045628685
0.102940288	0.046702916
0.107942619	0.047745329
0.112951882	0.048755731
0.117967625	0.049733928
0.122990201	0.050679888
0.128017259	0.051593257
0.133050119	0.052474485
0.138086783	0.053323702
0.143131249	0.054141811
0.148186481	0.054929488
0.153227046	0.055683348
0.158285341	0.056409066
0.163342476	0.057105125
0.168425819	0.057776749
0.173474991	0.058418103
0.178566491	0.059041081
0.183634425	0.059639334
0.188700779	0.060217277
0.193779899	0.060778135
0.198860019	0.061322681
0.20394175	0.061852334
0.209025158	0.06236719
0.214110596	0.062867314
0.219195552	0.06335177
0.224282473	0.063820398
0.229372844	0.06427078
0.234464311	0.064699338
0.239557486	0.065106006
0.244651887	0.065492044
0.249748093	0.065856385
0.254845814	0.066198741
0.259945082	0.066518886
0.265045575	0.066817819
0.270147164	0.067097765
0.275249624	0.067360721
0.280352858	0.067608462
0.285456736	0.067842405
0.290561162	0.068063873
0.295666104	0.068273993
0.300771433	0.06847383
0.305877148	0.068663963
0.310983186	0.068844683
0.316089579	0.069015571
0.321196326	0.069175466
0.326303428	0.069322628
0.331410949	0.069455508
0.336518857	0.06957269
0.341627119	0.069672979
0.346735672	0.06975528
0.351844514	0.069818657
0.356953583	0.0698625
0.362062748	0.069887032
0.367171977	0.06989335
0.372281207	0.069883067
0.377390339	0.069858244
0.382499408	0.069820882
0.387608412	0.069772849
0.392716835	0.069715338
0.397825742	0.069649381
0.402934005	0.069575849
0.408040978	0.069495514
0.413148273	0.069409152
0.418252248	0.069317534
0.423367957	0.069220824
0.428477799	0.069117859
0.433582483	0.069006577
0.438694485	0.06888456
0.443792044	0.068750358
0.44890756	0.068601069
0.454017434	0.068435919
0.459130887	0.068253329
0.46422532	0.068053396
0.469329875	0.067834829
0.474433656	0.067598468
0.479536599	0.067345183
0.484638769	0.067076198
0.489740165	0.0667929
0.494840819	0.066496868
0.499940829	0.066189618
0.505040226	0.065872536
0.510139076	0.065546814
0.515237409	0.065213549
0.520335356	0.064873514
0.525432851	0.064527386
0.530529959	0.064175552
0.535626713	0.063818206
0.540723048	0.063455412
0.545818996	0.063087073
0.550914524	0.062712802
0.55600957	0.062332277
0.561104099	0.061944919
0.566198016	0.061550016
0.571291385	0.061146958
0.57638398	0.060735228
0.581475641	0.060314375
0.586566946	0.059883754
0.591657059	0.059443076
0.596746399	0.058991791
0.601834739	0.05852961
0.606921982	0.058056243
0.612008453	0.057571529
0.617093247	0.057075403
0.622176944	0.056567865
0.627260674	0.056048818
0.632342212	0.055518553
0.637421333	0.054977134
0.642500711	0.05442411
0.64758054	0.053859254
0.652656598	0.053283116
0.657730238	0.052695791
0.662805586	0.052097184
0.667878614	0.051488293
0.672949546	0.050869763
0.678020703	0.050242046
0.683090797	0.049606076
0.688158409	0.048962756
0.69322602	0.04831257
0.698293664	0.047656129
0.703360857	0.046994209
0.708425922	0.046327743
0.713488988	0.045657344
0.718556052	0.04498256
0.723618344	0.044304682
0.72868212	0.043622871
0.733745863	0.042937063
0.738809509	0.042246903
0.743871931	0.041551972
0.748932386	0.040851979
0.753990197	0.040146797
0.759050781	0.039435425
0.764107142	0.038718637
0.769163535	0.037995562
0.774219703	0.037265976
0.779275226	0.036529717
0.784328653	0.035786753
0.789379985	0.035036987
0.794431414	0.034280225
0.799482069	0.033516661
0.804534851	0.03274607
0.809597047	0.031967387
0.8146272	0.03118706
0.819689266	0.030395322
0.824736601	0.029599489
0.829782807	0.028797434
0.834828079	0.027989222
0.839872061	0.027174918
0.844919299	0.026353779
0.849961508	0.025527192
0.854999622	0.024695028
0.860038156	0.023856481
0.86507698	0.023011713
0.870114031	0.022161271
0.87515163	0.021305381
0.880189391	0.02044488
0.885227151	0.019580705
0.890261365	0.018714499
0.895293935	0.017847004
0.900326957	0.016978735
0.905362654	0.01611024
0.91039877	0.015242744
0.915433564	0.014377312
0.920469003	0.013514104
0.925503862	0.012653636
0.930536432	0.011796005
0.93557358	0.010939405
0.940606698	0.010084192
0.945654806	0.009225401
0.950691084	0.008365094
0.955726201	0.007498243
0.960759512	0.00662098
0.965790084	0.005729307
0.9708164	0.004817808
0.975834914	0.003877553
0.980836698	0.002890685
0.985847831	0.001817292
0.990815508	0.000623494
0.995731509	-0.000766239
1       	-0.002705677
0.999306165	-0.007773192
0.998613909	-0.012828618
0.994237683	-0.013630963
0.989131	-0.013565425
0.984024317	-0.013463363
0.97890403	-0.013311269
0.973808373	-0.013106307
0.968705429	-0.012851861
0.963604582	-0.012556957
0.958505829	-0.012230945
0.953408624	-0.011882142
0.94831245	-0.011517123
0.943211796	-0.011140596
0.938122134	-0.010757589
0.933026702	-0.010369682
0.927928852	-0.009979422
0.922825329	-0.009588807
0.917744532	-0.009201997
0.912649713	-0.008817894
0.907554506	-0.008439078
0.902458752	-0.008066806
0.897362675	-0.007702142
0.892265889	-0.007345472
0.887168555	-0.006996927
0.882070673	-0.006656312
0.876972307	-0.006323336
0.871873458	-0.005997679
0.866774093	-0.005678953
0.861673987	-0.005366738
0.856572623	-0.005060681
